x,y,z,source,maxzoom
1081,690,11,debayern,16
1080,691,11,debayern,16
1081,691,11,debayern,16
1075,695,11,debayern,16
1075,694,11,debayern,16
2151,1394,12,debayern,16
2151,1395,12,debayern,16
2150,1395,12,debayern,16
2187,1385,12,debayern,16
2186,1384,12,debayern,16
2186,1385,12,debayern,16
2203,1415,12,debayern,16
2202,1414,12,debayern,16
2203,1414,12,debayern,16
2157,1430,12,debayern,16
2157,1431,12,debayern,16
1091,691,11,debayern,16
1090,691,11,debayern,16
540,348,10,debayern,16
541,348,10,debayern,16
541,349,10,debayern,16
270,173,9,debayern,16
271,173,9,debayern,16
2161,1380,12,debayern,16
2161,1381,12,debayern,16
2160,1381,12,debayern,16
2196,1400,12,debayern,16
2196,1401,12,debayern,16
271,178,9,debayern,16
1088,690,11,debayern,16
1089,691,11,debayern,16
1088,691,11,debayern,16
1088,716,11,debayern,16
2175,1380,12,debayern,16
2175,1381,12,debayern,16
2163,1405,12,debayern,16
2163,1404,12,debayern,16
2162,1415,12,debayern,16
2163,1415,12,debayern,16
2152,1396,12,debayern,16
2153,1396,12,debayern,16
1081,698,11,debayern,16
1081,699,11,debayern,16
1080,698,11,debayern,16
2194,1423,12,debayern,16
2165,1406,12,debayern,16
2164,1406,12,debayern,16
541,356,10,debayern,16
541,357,10,debayern,16
1098,701,11,debayern,16
2197,1430,12,debayern,16
2196,1430,12,debayern,16
2196,1431,12,debayern,16
2189,1430,12,debayern,16
1094,714,11,debayern,16
1095,714,11,debayern,16
1086,716,11,debayern,16
1087,716,11,debayern,16
2175,1434,12,debayern,16
2174,1434,12,debayern,16
2176,1434,12,debayern,16
548,351,10,debayern,16
548,350,10,debayern,16
549,351,10,debayern,16
1094,694,11,debayern,16
1094,695,11,debayern,16
2190,1390,12,debayern,16
2190,1391,12,debayern,16
2166,1435,12,debayern,16
2166,1434,12,debayern,16
2165,1411,12,debayern,16
2164,1411,12,debayern,16
547,349,10,debayern,16
546,349,10,debayern,16
546,348,10,debayern,16
2164,1379,12,debayern,16
2193,1430,12,debayern,16
2193,1431,12,debayern,16
2200,1404,12,debayern,16
2200,1405,12,debayern,16
2159,1429,12,debayern,16
1090,714,11,debayern,16
1091,714,11,debayern,16
2195,1433,12,debayern,16
2195,1432,12,debayern,16
2194,1432,12,debayern,16
2164,1436,12,debayern,16
2202,1406,12,debayern,16
2202,1407,12,debayern,16
2203,1407,12,debayern,16
1100,703,11,debayern,16
1102,706,11,debayern,16
2190,1430,12,debayern,16
2191,1430,12,debayern,16
2183,1381,12,debayern,16
2182,1381,12,debayern,16
2159,1395,12,debayern,16
2158,1394,12,debayern,16
2159,1394,12,debayern,16
1081,714,11,debayern,16
1081,715,11,debayern,16
1080,715,11,debayern,16
2204,1409,12,debayern,16
2205,1409,12,debayern,16
2204,1408,12,debayern,16
2192,1398,12,debayern,16
2192,1399,12,debayern,16
2193,1399,12,debayern,16
1083,702,11,debayern,16
1082,702,11,debayern,16
1083,703,11,debayern,16
547,356,10,debayern,16
546,356,10,debayern,16
541,355,10,debayern,16
541,354,10,debayern,16
2179,1381,12,debayern,16
2178,1380,12,debayern,16
2178,1381,12,debayern,16
1083,691,11,debayern,16
1082,691,11,debayern,16
1082,690,11,debayern,16
2186,1383,12,debayern,16
545,356,10,debayern,16
544,357,10,debayern,16
544,356,10,debayern,16
2188,1387,12,debayern,16
1078,696,11,debayern,16
1079,696,11,debayern,16
2190,1395,12,debayern,16
2191,1395,12,debayern,16
2190,1394,12,debayern,16
1081,710,11,debayern,16
2166,1381,12,debayern,16
2166,1380,12,debayern,16
2167,1381,12,debayern,16
2196,1426,12,debayern,16
2150,1396,12,debayern,16
2151,1396,12,debayern,16
2180,1430,12,debayern,16
2181,1430,12,debayern,16
2180,1431,12,debayern,16
2185,1430,12,debayern,16
2184,1430,12,debayern,16
1079,691,11,debayern,16
2171,1432,12,debayern,16
2170,1432,12,debayern,16
1081,712,11,debayern,16
1081,713,11,debayern,16
2161,1418,12,debayern,16
1086,691,11,debayern,16
2196,1433,12,debayern,16
2196,1432,12,debayern,16
2163,1436,12,debayern,16
1081,709,11,debayern,16
1081,708,11,debayern,16
1075,693,11,debayern,16
2184,1381,12,debayern,16
2159,1381,12,debayern,16
2158,1381,12,debayern,16
1081,716,11,debayern,16
2161,1432,12,debayern,16
546,347,10,debayern,16
2183,1430,12,debayern,16
2182,1430,12,debayern,16
2198,1403,12,debayern,16
541,353,10,debayern,16
2198,1418,12,debayern,16
2199,1418,12,debayern,16
2200,1418,12,debayern,16
131,86,8,bewallonie,17
130,86,8,bewallonie,17
264,173,9,bewallonie,17
264,172,9,bewallonie,17
522,348,10,bewallonie,17
523,348,10,bewallonie,17
2080,1398,12,bewallonie,17
2081,1398,12,bewallonie,17
1060,697,11,bewallonie,17
1060,696,11,bewallonie,17
1060,691,11,bewallonie,17
1060,690,11,bewallonie,17
2111,1398,12,bewallonie,17
2110,1398,12,bewallonie,17
1048,698,11,bewallonie,17
1049,698,11,bewallonie,17
1058,698,11,bewallonie,17
1059,698,11,bewallonie,17
2091,1398,12,bewallonie,17
2090,1398,12,bewallonie,17
1042,687,11,bewallonie,17
1043,687,11,bewallonie,17
528,348,10,bewallonie,17
529,348,10,bewallonie,17
520,348,10,bewallonie,17
521,348,10,bewallonie,17
1056,687,11,bewallonie,17
1057,687,11,bewallonie,17
2092,1398,12,bewallonie,17
2093,1398,12,bewallonie,17
2113,1398,12,bewallonie,17
2112,1398,12,bewallonie,17
1040,687,11,bewallonie,17
1041,687,11,bewallonie,17
2120,1398,12,bewallonie,17
2121,1398,12,bewallonie,17
1054,687,11,bewallonie,17
1055,687,11,bewallonie,17
527,348,10,bewallonie,17
526,348,10,bewallonie,17
525,348,10,bewallonie,17
524,348,10,bewallonie,17
2083,1398,12,bewallonie,17
2082,1398,12,bewallonie,17
2105,1398,12,bewallonie,17
2104,1398,12,bewallonie,17
1042,698,11,bewallonie,17
1043,698,11,bewallonie,17
1056,698,11,bewallonie,17
1057,698,11,bewallonie,17
2119,1398,12,bewallonie,17
2118,1398,12,bewallonie,17
2103,1398,12,bewallonie,17
2102,1398,12,bewallonie,17
1060,694,11,bewallonie,17
1060,695,11,bewallonie,17
2114,1398,12,bewallonie,17
2115,1398,12,bewallonie,17
1041,698,11,bewallonie,17
1040,698,11,bewallonie,17
1054,698,11,bewallonie,17
1055,698,11,bewallonie,17
2096,1398,12,bewallonie,17
2097,1398,12,bewallonie,17
1048,687,11,bewallonie,17
1049,687,11,bewallonie,17
1058,687,11,bewallonie,17
1059,687,11,bewallonie,17
1047,687,11,bewallonie,17
1046,687,11,bewallonie,17
1045,687,11,bewallonie,17
1044,687,11,bewallonie,17
1060,689,11,bewallonie,17
1060,688,11,bewallonie,17
2085,1398,12,bewallonie,17
2084,1398,12,bewallonie,17
1060,698,11,bewallonie,17
1060,692,11,bewallonie,17
1060,693,11,bewallonie,17
2116,1398,12,bewallonie,17
2117,1398,12,bewallonie,17
2101,1398,12,bewallonie,17
2100,1398,12,bewallonie,17
2107,1398,12,bewallonie,17
2106,1398,12,bewallonie,17
1045,698,11,bewallonie,17
1044,698,11,bewallonie,17
2086,1398,12,bewallonie,17
2087,1398,12,bewallonie,17
1052,687,11,bewallonie,17
1053,687,11,bewallonie,17
2108,1398,12,bewallonie,17
2109,1398,12,bewallonie,17
2089,1398,12,bewallonie,17
2088,1398,12,bewallonie,17
2099,1398,12,bewallonie,17
2098,1398,12,bewallonie,17
1050,687,11,bewallonie,17
1051,687,11,bewallonie,17
1051,698,11,bewallonie,17
1050,698,11,bewallonie,17
2094,1398,12,bewallonie,17
2095,1398,12,bewallonie,17
1046,698,11,bewallonie,17
1047,698,11,bewallonie,17
1060,687,11,bewallonie,17
1052,698,11,bewallonie,17
1053,698,11,bewallonie,17
1096,676,11,debrandenburg,16
1097,676,11,debrandenburg,16
274,168,9,debrandenburg,16
275,168,9,debrandenburg,16
275,169,9,debrandenburg,16
2212,1328,12,debrandenburg,16
2212,1329,12,debrandenburg,16
2180,1334,12,debrandenburg,16
2181,1334,12,debrandenburg,16
2181,1335,12,debrandenburg,16
2211,1362,12,debrandenburg,16
2210,1362,12,debrandenburg,16
2178,1331,12,debrandenburg,16
2179,1330,12,debrandenburg,16
2179,1331,12,debrandenburg,16
2197,1360,12,debrandenburg,16
2196,1360,12,debrandenburg,16
2197,1361,12,debrandenburg,16
547,337,10,debrandenburg,16
547,336,10,debrandenburg,16
1099,665,11,debrandenburg,16
1098,665,11,debrandenburg,16
1099,664,11,debrandenburg,16
552,332,10,debrandenburg,16
275,167,9,debrandenburg,16
274,167,9,debrandenburg,16
275,166,9,debrandenburg,16
1094,664,11,debrandenburg,16
1095,665,11,debrandenburg,16
1094,665,11,debrandenburg,16
2198,1364,12,debrandenburg,16
2199,1364,12,debrandenburg,16
2183,1328,12,debrandenburg,16
2183,1329,12,debrandenburg,16
2182,1329,12,debrandenburg,16
547,334,10,debrandenburg,16
547,335,10,debrandenburg,16
550,340,10,debrandenburg,16
551,340,10,debrandenburg,16
1090,665,11,debrandenburg,16
1091,665,11,debrandenburg,16
1091,666,11,debrandenburg,16
1091,667,11,debrandenburg,16
1090,666,11,debrandenburg,16
1096,665,11,debrandenburg,16
1097,665,11,debrandenburg,16
1104,663,11,debrandenburg,16
546,332,10,debrandenburg,16
546,333,10,debrandenburg,16
547,333,10,debrandenburg,16
1106,671,11,debrandenburg,16
1106,670,11,debrandenburg,16
2187,1348,12,debrandenburg,16
2186,1349,12,debrandenburg,16
2187,1349,12,debrandenburg,16
549,333,10,debrandenburg,16
548,333,10,debrandenburg,16
1093,668,11,debrandenburg,16
1093,669,11,debrandenburg,16
1101,663,11,debrandenburg,16
1106,673,11,debrandenburg,16
1106,672,11,debrandenburg,16
2210,1325,12,debrandenburg,16
1099,681,11,debrandenburg,16
1099,680,11,debrandenburg,16
2196,1329,12,debrandenburg,16
2197,1329,12,debrandenburg,16
2208,1362,12,debrandenburg,16
2208,1363,12,debrandenburg,16
2197,1357,12,debrandenburg,16
2197,1356,12,debrandenburg,16
1089,666,11,debrandenburg,16
1088,666,11,debrandenburg,16
1102,662,11,debrandenburg,16
1103,663,11,debrandenburg,16
1102,663,11,debrandenburg,16
2214,1346,12,debrandenburg,16
2214,1347,12,debrandenburg,16
2215,1347,12,debrandenburg,16
2187,1344,12,debrandenburg,16
2187,1345,12,debrandenburg,16
2179,1329,12,debrandenburg,16
2201,1364,12,debrandenburg,16
2195,1355,12,debrandenburg,16
2194,1354,12,debrandenburg,16
2195,1354,12,debrandenburg,16
552,337,10,debrandenburg,16
553,337,10,debrandenburg,16
552,336,10,debrandenburg,16
2197,1363,12,debrandenburg,16
2197,1362,12,debrandenburg,16
2188,1327,12,debrandenburg,16
549,338,10,debrandenburg,16
1099,678,11,debrandenburg,16
1099,679,11,debrandenburg,16
2185,1336,12,debrandenburg,16
2184,1336,12,debrandenburg,16
2185,1337,12,debrandenburg,16
2214,1343,12,debrandenburg,16
2214,1342,12,debrandenburg,16
1093,670,11,debrandenburg,16
1093,671,11,debrandenburg,16
2186,1327,12,debrandenburg,16
2187,1327,12,debrandenburg,16
2205,1323,12,debrandenburg,16
2204,1323,12,debrandenburg,16
2203,1364,12,debrandenburg,16
2202,1364,12,debrandenburg,16
2183,1336,12,debrandenburg,16
2182,1336,12,debrandenburg,16
1095,676,11,debrandenburg,16
2196,1359,12,debrandenburg,16
2197,1358,12,debrandenburg,16
2197,1359,12,debrandenburg,16
1104,666,11,debrandenburg,16
1105,666,11,debrandenburg,16
1104,667,11,debrandenburg,16
1106,679,11,debrandenburg,16
1107,679,11,debrandenburg,16
1106,678,11,debrandenburg,16
2176,1331,12,debrandenburg,16
2177,1331,12,debrandenburg,16
2205,1364,12,debrandenburg,16
2204,1364,12,debrandenburg,16
2212,1339,12,debrandenburg,16
2214,1341,12,debrandenburg,16
1104,680,11,debrandenburg,16
1105,680,11,debrandenburg,16
2180,1329,12,debrandenburg,16
2181,1329,12,debrandenburg,16
2216,1360,12,debrandenburg,16
552,339,10,debrandenburg,16
552,338,10,debrandenburg,16
553,338,10,debrandenburg,16
2193,1329,12,debrandenburg,16
2192,1329,12,debrandenburg,16
1104,668,11,debrandenburg,16
1104,669,11,debrandenburg,16
1105,669,11,debrandenburg,16
2187,1347,12,debrandenburg,16
2187,1346,12,debrandenburg,16
2201,1327,12,debrandenburg,16
2206,1364,12,debrandenburg,16
2207,1364,12,debrandenburg,16
2211,1327,12,debrandenburg,16
2210,1326,12,debrandenburg,16
2210,1327,12,debrandenburg,16
2214,1356,12,debrandenburg,16
2214,1357,12,debrandenburg,16
2215,1357,12,debrandenburg,16
2187,1350,12,debrandenburg,16
2187,1351,12,debrandenburg,16
2212,1327,12,debrandenburg,16
2184,1327,12,debrandenburg,16
2185,1327,12,debrandenburg,16
1106,680,11,debrandenburg,16
1107,680,11,debrandenburg,16
2216,1352,12,debrandenburg,16
2189,1352,12,debrandenburg,16
2188,1352,12,debrandenburg,16
2202,1325,12,debrandenburg,16
2203,1325,12,debrandenburg,16
2210,1334,12,debrandenburg,16
2216,1359,12,debrandenburg,16
2214,1344,12,debrandenburg,16
2212,1330,12,debrandenburg,16
552,335,10,debrandenburg,16
2216,1351,12,debrandenburg,16
2207,1325,12,debrandenburg,16
2206,1325,12,debrandenburg,16
2206,1324,12,debrandenburg,16
2209,1325,12,debrandenburg,16
2208,1325,12,debrandenburg,16
2191,1329,12,debrandenburg,16
2190,1329,12,debrandenburg,16
2210,1337,12,debrandenburg,16
548,327,10,demv,16
549,326,10,demv,16
549,327,10,demv,16
1102,655,11,demv,16
1104,658,11,demv,16
2203,1307,12,demv,16
2202,1306,12,demv,16
2202,1307,12,demv,16
543,331,10,demv,16
543,330,10,demv,16
2197,1303,12,demv,16
2196,1303,12,demv,16
544,332,10,demv,16
2210,1317,12,demv,16
2210,1316,12,demv,16
274,165,9,demv,16
274,164,9,demv,16
1087,665,11,demv,16
1086,664,11,demv,16
1087,664,11,demv,16
273,164,9,demv,16
273,165,9,demv,16
272,165,9,demv,16
1102,656,11,demv,16
1103,657,11,demv,16
1102,657,11,demv,16
2206,1310,12,demv,16
1100,651,11,demv,16
550,328,10,demv,16
551,329,10,demv,16
550,329,10,demv,16
2179,1313,12,demv,16
2179,1312,12,demv,16
2178,1313,12,demv,16
2210,1328,12,demv,16
2211,1328,12,demv,16
2210,1329,12,demv,16
552,331,10,demv,16
1085,662,11,demv,16
1084,663,11,demv,16
1085,663,11,demv,16
1096,664,11,demv,16
1097,664,11,demv,16
1097,665,11,demv,16
1090,664,11,demv,16
1091,664,11,demv,16
2189,1307,12,demv,16
2188,1307,12,demv,16
2189,1306,12,demv,16
2204,1309,12,demv,16
2204,1308,12,demv,16
1100,653,11,demv,16
1101,652,11,demv,16
1100,652,11,demv,16
2202,1327,12,demv,16
2203,1326,12,demv,16
2202,1326,12,demv,16
2204,1307,12,demv,16
551,330,10,demv,16
550,330,10,demv,16
1101,662,11,demv,16
1100,662,11,demv,16
1100,663,11,demv,16
2208,1315,12,demv,16
2208,1314,12,demv,16
2209,1315,12,demv,16
1099,651,11,demv,16
2186,1328,12,demv,16
2187,1328,12,demv,16
2203,1310,12,demv,16
2203,1311,12,demv,16
2202,1310,12,demv,16
2206,1313,12,demv,16
2206,1312,12,demv,16
2207,1313,12,demv,16
1093,655,11,demv,16
2180,1330,12,demv,16
2181,1330,12,demv,16
2171,1328,12,demv,16
2170,1328,12,demv,16
2171,1317,12,demv,16
2170,1317,12,demv,16
2171,1316,12,demv,16
2209,1319,12,demv,16
2208,1319,12,demv,16
1085,659,11,demv,16
1103,662,11,demv,16
1102,662,11,demv,16
1101,654,11,demv,16
1100,654,11,demv,16
2212,1326,12,demv,16
2212,1327,12,demv,16
2200,1310,12,demv,16
2200,1311,12,demv,16
2191,1330,12,demv,16
1104,660,11,demv,16
1104,661,11,demv,16
1105,661,11,demv,16
2176,1315,12,demv,16
2177,1314,12,demv,16
2177,1315,12,demv,16
1098,664,11,demv,16
1099,664,11,demv,16
545,329,10,demv,16
545,328,10,demv,16
544,329,10,demv,16
2185,1328,12,demv,16
2184,1328,12,demv,16
2184,1329,12,demv,16
1100,664,11,demv,16
2184,1311,12,demv,16
2185,1311,12,demv,16
2179,1332,12,demv,16
2178,1332,12,demv,16
1089,657,11,demv,16
2177,1332,12,demv,16
2176,1332,12,demv,16
2180,1311,12,demv,16
2181,1311,12,demv,16
2206,1309,12,demv,16
543,329,10,demv,16
1097,653,11,demv,16
1096,653,11,demv,16
1095,664,11,demv,16
1094,664,11,demv,16
2198,1330,12,demv,16
2211,1321,12,demv,16
2210,1320,12,demv,16
2210,1321,12,demv,16
2207,1326,12,demv,16
2206,1326,12,demv,16
2169,1325,12,demv,16
2169,1324,12,demv,16
2168,1325,12,demv,16
2192,1330,12,demv,16
2193,1330,12,demv,16
2193,1331,12,demv,16
2210,1319,12,demv,16
2190,1305,12,demv,16
2187,1309,12,demv,16
2196,1330,12,demv,16
2196,1331,12,demv,16
2197,1330,12,demv,16
1087,657,11,demv,16
1086,657,11,demv,16
2183,1311,12,demv,16
2182,1311,12,demv,16
2200,1301,12,demv,16
2201,1301,12,demv,16
2182,1330,12,demv,16
2189,1305,12,demv,16
1095,653,11,demv,16
2198,1301,12,demv,16
2199,1301,12,demv,16
1104,664,11,demv,16
1085,661,11,demv,16
1085,660,11,demv,16
2195,1305,12,demv,16
2212,1328,12,demv,16
547,327,10,demv,16
2175,1332,12,demv,16
2202,1303,12,demv,16
2203,1303,12,demv,16
2173,1330,12,demv,16
2205,1326,12,demv,16
2171,1315,12,demv,16
293,154,9,ee,16
2336,1196,12,ee,16
2337,1197,12,ee,16
2336,1197,12,ee,16
589,302,10,ee,16
588,302,10,ee,16
588,303,10,ee,16
291,152,9,ee,16
291,153,9,ee,16
290,152,9,ee,16
1176,600,11,ee,16
1177,601,11,ee,16
1176,601,11,ee,16
1176,621,11,ee,16
1177,620,11,ee,16
1176,620,11,ee,16
2368,1206,12,ee,16
1171,599,11,ee,16
1170,598,11,ee,16
1170,599,11,ee,16
1159,612,11,ee,16
1166,598,11,ee,16
1167,599,11,ee,16
1166,599,11,ee,16
2321,1232,12,ee,16
2320,1232,12,ee,16
2297,1235,12,ee,16
2297,1234,12,ee,16
2362,1239,12,ee,16
2362,1238,12,ee,16
2351,1244,12,ee,16
2350,1244,12,ee,16
581,300,10,ee,16
580,301,10,ee,16
581,301,10,ee,16
146,75,8,ee,16
2331,1196,12,ee,16
2331,1197,12,ee,16
2330,1197,12,ee,16
1181,606,11,ee,16
2299,1236,12,ee,16
2298,1236,12,ee,16
2299,1214,12,ee,16
2298,1214,12,ee,16
2299,1215,12,ee,16
288,152,9,ee,16
1163,614,11,ee,16
1163,615,11,ee,16
1162,614,11,ee,16
1180,612,11,ee,16
2367,1201,12,ee,16
2366,1201,12,ee,16
2300,1234,12,ee,16
2300,1235,12,ee,16
2308,1228,12,ee,16
2308,1229,12,ee,16
2295,1222,12,ee,16
2295,1223,12,ee,16
1171,618,11,ee,16
2349,1244,12,ee,16
2348,1244,12,ee,16
2315,1209,12,ee,16
2314,1209,12,ee,16
2315,1208,12,ee,16
146,76,8,ee,16
1154,613,11,ee,16
1155,612,11,ee,16
1154,612,11,ee,16
2328,1197,12,ee,16
2329,1197,12,ee,16
2350,1196,12,ee,16
2350,1197,12,ee,16
1164,616,11,ee,16
1164,617,11,ee,16
1165,616,11,ee,16
1182,604,11,ee,16
291,151,9,ee,16
290,151,9,ee,16
291,150,9,ee,16
2360,1243,12,ee,16
2360,1242,12,ee,16
1178,610,11,ee,16
1178,611,11,ee,16
2362,1201,12,ee,16
2363,1201,12,ee,16
1149,616,11,ee,16
1149,617,11,ee,16
2325,1230,12,ee,16
2324,1230,12,ee,16
2325,1231,12,ee,16
2326,1237,12,ee,16
2326,1236,12,ee,16
1160,614,11,ee,16
1161,614,11,ee,16
1160,615,11,ee,16
2361,1226,12,ee,16
2360,1227,12,ee,16
2360,1226,12,ee,16
2364,1210,12,ee,16
2364,1211,12,ee,16
2317,1204,12,ee,16
2316,1205,12,ee,16
2317,1205,12,ee,16
2335,1234,12,ee,16
2334,1234,12,ee,16
2360,1240,12,ee,16
2361,1240,12,ee,16
2360,1241,12,ee,16
2360,1229,12,ee,16
2361,1229,12,ee,16
2360,1228,12,ee,16
2299,1221,12,ee,16
2340,1236,12,ee,16
2341,1236,12,ee,16
2341,1237,12,ee,16
2349,1199,12,ee,16
2348,1199,12,ee,16
2348,1198,12,ee,16
2360,1244,12,ee,16
1163,617,11,ee,16
1162,617,11,ee,16
1163,616,11,ee,16
2323,1230,12,ee,16
2322,1231,12,ee,16
2322,1230,12,ee,16
2315,1222,12,ee,16
2314,1222,12,ee,16
2314,1223,12,ee,16
2338,1197,12,ee,16
2339,1197,12,ee,16
1183,601,11,ee,16
1182,601,11,ee,16
2317,1225,12,ee,16
2316,1224,12,ee,16
2317,1224,12,ee,16
1169,599,11,ee,16
1168,599,11,ee,16
2358,1223,12,ee,16
2358,1222,12,ee,16
2311,1238,12,ee,16
2331,1234,12,ee,16
2330,1234,12,ee,16
294,153,9,ee,16
1159,602,11,ee,16
1158,603,11,ee,16
1159,603,11,ee,16
2358,1244,12,ee,16
2359,1244,12,ee,16
2325,1233,12,ee,16
2324,1233,12,ee,16
2325,1232,12,ee,16
2313,1237,12,ee,16
2312,1237,12,ee,16
2306,1230,12,ee,16
2307,1230,12,ee,16
2335,1196,12,ee,16
2335,1197,12,ee,16
2334,1197,12,ee,16
1173,621,11,ee,16
1173,620,11,ee,16
2305,1209,12,ee,16
2304,1209,12,ee,16
576,303,10,ee,16
577,303,10,ee,16
2360,1201,12,ee,16
2361,1201,12,ee,16
2360,1212,12,ee,16
2361,1212,12,ee,16
2349,1197,12,ee,16
2349,1196,12,ee,16
2315,1206,12,ee,16
2314,1206,12,ee,16
2315,1207,12,ee,16
579,305,10,ee,16
578,304,10,ee,16
579,304,10,ee,16
2357,1217,12,ee,16
2356,1216,12,ee,16
2356,1217,12,ee,16
2317,1226,12,ee,16
2344,1240,12,ee,16
2345,1240,12,ee,16
2345,1241,12,ee,16
1156,610,11,ee,16
1157,610,11,ee,16
1156,611,11,ee,16
1180,615,11,ee,16
1156,605,11,ee,16
1157,605,11,ee,16
2354,1200,12,ee,16
2354,1201,12,ee,16
2355,1201,12,ee,16
575,303,10,ee,16
1153,614,11,ee,16
1152,614,11,ee,16
1152,615,11,ee,16
1181,618,11,ee,16
1180,618,11,ee,16
1180,619,11,ee,16
2368,1201,12,ee,16
1181,601,11,ee,16
1180,601,11,ee,16
1169,616,11,ee,16
1168,616,11,ee,16
1169,617,11,ee,16
1153,605,11,ee,16
1152,605,11,ee,16
2313,1204,12,ee,16
2313,1205,12,ee,16
2354,1242,12,ee,16
2355,1242,12,ee,16
2295,1228,12,ee,16
2295,1229,12,ee,16
2306,1209,12,ee,16
2307,1209,12,ee,16
2307,1208,12,ee,16
1184,602,11,ee,16
585,308,10,ee,16
2319,1226,12,ee,16
2318,1226,12,ee,16
2319,1227,12,ee,16
1179,601,11,ee,16
1178,601,11,ee,16
1167,616,11,ee,16
1166,616,11,ee,16
588,304,10,ee,16
588,305,10,ee,16
2366,1206,12,ee,16
2367,1206,12,ee,16
2366,1207,12,ee,16
2343,1197,12,ee,16
2342,1196,12,ee,16
2342,1197,12,ee,16
294,154,9,ee,16
1172,599,11,ee,16
1173,599,11,ee,16
2332,1195,12,ee,16
2333,1195,12,ee,16
2336,1234,12,ee,16
2337,1234,12,ee,16
2310,1209,12,ee,16
2311,1209,12,ee,16
2362,1240,12,ee,16
1182,603,11,ee,16
1183,602,11,ee,16
1182,602,11,ee,16
1182,618,11,ee,16
2295,1224,12,ee,16
2295,1225,12,ee,16
2302,1218,12,ee,16
2303,1218,12,ee,16
2303,1219,12,ee,16
1148,611,11,ee,16
1149,611,11,ee,16
590,302,10,ee,16
2332,1234,12,ee,16
2353,1199,12,ee,16
2352,1199,12,ee,16
1151,608,11,ee,16
589,301,10,ee,16
588,301,10,ee,16
589,310,10,ee,16
578,303,10,ee,16
579,302,10,ee,16
579,303,10,ee,16
2362,1225,12,ee,16
2362,1224,12,ee,16
2358,1201,12,ee,16
2359,1201,12,ee,16
587,310,10,ee,16
2314,1224,12,ee,16
1184,601,11,ee,16
2297,1236,12,ee,16
1148,614,11,ee,16
1149,614,11,ee,16
1149,615,11,ee,16
2356,1212,12,ee,16
2357,1212,12,ee,16
2356,1213,12,ee,16
2358,1220,12,ee,16
2358,1221,12,ee,16
2356,1201,12,ee,16
2357,1201,12,ee,16
1165,599,11,ee,16
1164,599,11,ee,16
2301,1232,12,ee,16
2300,1233,12,ee,16
2300,1232,12,ee,16
576,306,10,ee,16
2312,1224,12,ee,16
2313,1224,12,ee,16
2350,1199,12,ee,16
2351,1199,12,ee,16
1178,609,11,ee,16
2319,1203,12,ee,16
2318,1203,12,ee,16
2327,1197,12,ee,16
2326,1197,12,ee,16
1154,604,11,ee,16
1155,605,11,ee,16
1154,605,11,ee,16
575,306,10,ee,16
575,307,10,ee,16
574,306,10,ee,16
1163,599,11,ee,16
2343,1238,12,ee,16
2343,1239,12,ee,16
2311,1237,12,ee,16
2302,1211,12,ee,16
2303,1211,12,ee,16
2297,1232,12,ee,16
2297,1233,12,ee,16
2347,1194,12,ee,16
2364,1212,12,ee,16
2364,1213,12,ee,16
2365,1235,12,ee,16
2364,1235,12,ee,16
2358,1212,12,ee,16
2359,1212,12,ee,16
2313,1209,12,ee,16
2312,1209,12,ee,16
2348,1194,12,ee,16
2313,1206,12,ee,16
1160,601,11,ee,16
1161,601,11,ee,16
2319,1229,12,ee,16
2319,1228,12,ee,16
590,301,10,ee,16
580,306,10,ee,16
581,306,10,ee,16
2362,1231,12,ee,16
2362,1230,12,ee,16
2323,1201,12,ee,16
2358,1219,12,ee,16
575,305,10,ee,16
1149,606,11,ee,16
2310,1226,12,ee,16
2339,1236,12,ee,16
2348,1193,12,ee,16
2308,1230,12,ee,16
1156,619,11,ee,16
2344,1197,12,ee,16
2345,1197,12,ee,16
1157,602,11,ee,16
1162,618,11,ee,16
1147,613,11,ee,16
2347,1193,12,ee,16
2345,1242,12,ee,16
590,308,10,ee,16
539,340,10,deniedersachsen,16
269,167,9,deniedersachsen,16
268,167,9,deniedersachsen,16
269,166,9,deniedersachsen,16
1085,668,11,deniedersachsen,16
1084,668,11,deniedersachsen,16
1084,669,11,deniedersachsen,16
2172,1327,12,deniedersachsen,16
2173,1327,12,deniedersachsen,16
267,166,9,deniedersachsen,16
267,167,9,deniedersachsen,16
266,167,9,deniedersachsen,16
1084,679,11,deniedersachsen,16
539,339,10,deniedersachsen,16
539,338,10,deniedersachsen,16
1087,665,11,deniedersachsen,16
1086,664,11,deniedersachsen,16
1086,665,11,deniedersachsen,16
1082,663,11,deniedersachsen,16
1083,663,11,deniedersachsen,16
2172,1342,12,deniedersachsen,16
2173,1343,12,deniedersachsen,16
2172,1343,12,deniedersachsen,16
2125,1324,12,deniedersachsen,16
2124,1324,12,deniedersachsen,16
2174,1329,12,deniedersachsen,16
2160,1325,12,deniedersachsen,16
2161,1325,12,deniedersachsen,16
543,333,10,deniedersachsen,16
542,332,10,deniedersachsen,16
542,333,10,deniedersachsen,16
1078,661,11,deniedersachsen,16
1065,666,11,deniedersachsen,16
1065,667,11,deniedersachsen,16
2127,1326,12,deniedersachsen,16
2127,1327,12,deniedersachsen,16
2170,1327,12,deniedersachsen,16
2171,1327,12,deniedersachsen,16
2125,1321,12,deniedersachsen,16
542,337,10,deniedersachsen,16
542,336,10,deniedersachsen,16
2123,1324,12,deniedersachsen,16
2158,1366,12,deniedersachsen,16
